property_type,state,lat,lon,area_m2,price_usd
condo,QUINTANA ROO,26.8076247160908,-102.33181970914437,342.3,386068.34
Villa,Nuevo Leon ,20.343078126919117,-101.07160036289073,443.5,319497.37
townhouse,Chiapas,,-101.60377282716036,91.3,34276.48
land,Veracruz,28.230069550151843,-105.80558978048553,268.7,341280.01
Casa,coahuila,21.580942221138255,-101.30454149172692,-426.9,446924.51
condo,Yucatán,28.99770107272101,-105.43274222259723,381.7,196750.67
Villa,NUEVO LEON,16.713956851126447,-93.65867321447301,370.7,"$270,693.84"
house,Ciudad de Mexico ,21.240614610660995,-89.77153039812248,290.2,288478.39
,Michoacán,20.12443605206056,-99.8949435904384,,180808.34
House,Chiapas,19.619503303317156,-101.63276284920828,317.5,221152.49
House,Guanajuato,,-101.8127217270091,40.5,40104.9
Casa,QUINTANA ROO,18.46292468793194,-87.83080529447744,76.6,77259.21
land,baja california,20.062205468316755,-101.46386007256223,-97.6,69680.9
Land,michoacan,26.341092496731587,-99.90090337818712,244.1,"$394,671.90"
Departamento,Veracruz,25.966272486421424,-99.25144203001908,258.3,246253.34
HOUSE,Michoacan,21.248183347662597,-88.62533732808552,174.2,89165.18
Land,Puebla,,-93.64023863858108,393.0,243435.68
,yucatan,20.84159673692515,-100.51945776557793,337.2,"$379,137.54"
Villa,Oaxaca,20.486390528110864,-89.00231361880488,205.9,271660.09
house,QUINTANA ROO,19.66471874226281,-98.47590947882516,417.1,137788.71
Casa,Yucatan,18.679310268977687,-999.99,377.9,285643.87
Apartment,Baja California,21.377518620594195,-101.08975516626964,212.2,146309.79
townhouse,Sonora,999.99,-88.91132312708925,328.0,588039.26
Terreno,BAJA CALIFORNIA,19.629373742047136,-101.33891028945604,448.0,428803.26
,Chihuahua ,20.449900876918193,-88.48687602239697,209.9,211046.11
Villa,Quintana Roo ,19.39213642078562,-95.71551395042027,337.1,417045.17
Land,Oaxaca,21.47533744911634,-100.80979606990765,213.2,
apartment,yucatan,19.636866852649742,-97.63255079785955,226.0,337422.12
Departamento,Yucatan ,20.29668057749835,-89.69826494546567,56.0,89389.76
Apartment,Quintana Roo,27.347863032081086,-102.45628717865264,42.9,22614.6
HOUSE,Chiapas,999.99,-99.35072150071922,156.7,81226.18
villa,Sonora ,16.560875803356105,-96.71153613691182,182.5,220251.93
Casa,Oaxaca,20.765302074496056,-88.3568191647999,353.1,
HOUSE,Sonora,30.499661946990283,-115.39597896001627,228.0,141485.88
Apartment,Guanajuato,26.875080667833576,-102.03984423792589,409.0,722809.17
HOUSE,YUCATAN,28.992763233140586,-106.55950366060523,65.9,"$92,432.61"
villa,Nuevo Leon,20.495013878795678,-102.96233387620089,67.3,63526.25
Apartment,Chiapas,30.04670624133793,-110.11719282916013,275.1,237958.57
Apartment,Sonora,16.791849691207478,-97.49543721218268,380.1,147056.03
condo,Chihuahua,28.92515582539302,-110.0994691309517,393.1,464007.24
condo,Yucatan,28.809816070099544,-105.61764998757378,52.4,65232.19
Land,CHIAPAS,25.841892817778852,-100.78732829097915,79.2,44655.34
Apartamento,Guanajuato ,21.171038407732652,-102.9284095472576,435.2,
Villa,Sonora,19.97568869691406,-101.76168741913094,416.7,409772.89
Apartment,Quintana Roo,20.410575230192308,-89.82115528323025,41.7,49041.2
land,Coahuila,27.851762939839873,-101.56027060592784,338.0,226453.67
,Jalisco ,18.725931076041984,-88.71446785782983,401.2,403559.17
Condo,Sonora ,19.658109261286825,-88.27148348979412,199.2,323629.5
Apartamento,Coahuila,25.101415727165616,,147.0,207791.85
land,Chihuahua,19.87170102182515,-101.65732747687443,324.7,377575.46
Condo,NUEVO LEON,15.982032479000043,-92.77505722822083,445.9,563334.16
Land,Quintana Roo,21.38335180405126,-89.63345337202051,380.1,432547.27
Departamento,Baja California,28.05247568841172,,345.0,300257.35
Departamento,yucatan,31.03182524344693,-114.64361025465132,290.8,342054.92
Apartamento,Michoacan,20.16984624523912,-99.80502165561506,315.2,151242.39
Terreno,Ciudad de Mexico,18.38531048392093,-95.88692620671489,185.3,236695.53
villa,Sonora,16.952683769499018,-93.20423680795531,411.4,203223.49
Apartamento,Yucatan,17.57421196734812,-96.53980827769365,315.2,"$135,993.89"
House,OAXACA,29.124001625437046,-110.09702836057461,134.3,88855.92
townhouse,Sonora,20.639504359585963,-100.67788059920396,83.7,51460.2
Apartment,Puebla ,29.493548038227367,-110.3886172950712,355.6,586976.45
House,Veracruz,20.180866369937352,-102.36710599975383,-432.7,"$99,087.78"
Condo,Puebla,20.20092280609005,-88.49207597931242,128.2,215974.51
Apartamento,Puebla,19.24767819836325,-98.83038190648584,257.2,205801.04
apartment,veracruz,999.99,-104.04149673816649,163.5,131901.15
House,Nuevo Leon,31.478460870832066,-115.30731658693998,324.3,188074.57
Terreno,sonora,17.868823881168712,,336.8,206954.37
townhouse,Michoacan ,19.89855127585467,-99.68676164857534,299.2,388621.96
villa,MICHOACAN,19.218766432150876,-98.96367420122809,121.6,"$198,773.56"
House,sonora,17.26426661618474,-93.45019399648004,90.7,41772.24
,MICHOACAN,20.500944022849204,-102.60990411176039,388.0,494028.65
condo,Veracruz ,19.346709018647953,-97.75185244312617,3539.1,5271782.39
Townhouse,YUCATAN,19.399135406720614,-101.64120887873388,340.4,544275.89
Townhouse,Sonora,29.49725390043023,-110.18080976313747,161.4,128849.79
,Chihuahua,20.38468465172902,-103.96444382885954,164.5,158896.11
land,Chiapas,16.549244020816545,-96.44885782029642,279.9,215461.03
Casa,Veracruz,20.895853591127207,-88.31004530836587,53.6,32134.69
condo,yucatan,18.92351063413934,-88.32716267209018,382.8,274765.23
Townhouse,Puebla,17.167549521624387,-96.28048044840357,299.1,398857.86
Condo,Guanajuato,19.289973778394454,-98.85101932449835,153.2,149123.65
Apartment,Sonora,29.195168006382072,-110.87276650171268,216.8,256146.61
,GUANAJUATO,20.99755183725618,-999.99,159.0,89167.45
land,Veracruz,21.45393601249008,-100.65868153916438,188.7,235894.52
Terreno,JALISCO,30.931157792952533,-115.8756935518154,172.2,91646.0
House,Yucatan,19.834004542951714,-95.54137028826118,287.7,415371.54
Land,jalisco,29.67610983743086,-110.24516949939033,331.5,"$557,512.60"
,Sonora,28.79405486415544,-111.1009482294591,134.1,172644.92
land,Sonora,21.378117261219423,-102.83089426890947,300.4,112910.68
Condo,Oaxaca,29.739104639525475,-999.99,7666.9,8227161.66
villa,Quintana Roo ,20.746982406465964,-103.86402280439668,273.1,387592.91
Condo,Quintana Roo,18.825150094885757,-102.08981388569511,306.4,272312.24
,Guanajuato,26.192189023259353,-99.9630997770297,437.4,217843.16
Land,Chiapas,17.435520929432133,-93.78584856299722,179.5,
villa,MICHOACAN,20.507751691303927,-102.60368049434699,225.9,190383.78
Casa,Oaxaca ,19.56336390545659,-95.50951102399883,59.2,64737.05
condo,Veracruz,17.02826831376427,-92.74621272808476,82.4,"$64,936.73"
Casa,chiapas,19.793168583909768,-88.83411929974835,121.2,46370.62
apartment,Sonora,21.080686928466704,-103.71313392065383,216.6,137120.15
Condo,CHIAPAS,20.467618061866766,-101.32041130185058,226.9,12816098.37
house,NUEVO LEON,19.2438173561844,-97.65845076010264,282.0,402501.51
Land,MICHOACAN,25.799464679821046,-100.73349461561683,142.2,247052.24
Villa,Veracruz,21.672607004198085,-101.58163498797218,-271.0,"$480,852.21"
Condo,Veracruz,20.522807838030367,-103.91248041393048,425.0,"$486,210.90"
,Sonora,18.766619121916328,-97.62333529275153,301.2,533643.43
HOUSE,Jalisco,17.55629113207246,-97.17619273771504,348.6,"$460,599.13"
House,Chiapas,25.23001901734424,-100.77178925201538,120.7,"$93,871.69"
HOUSE,Nuevo Leon,20.69195878250651,-89.18053450782796,263.8,410599.6
house,Sonora,29.988789224991937,-110.30732163103434,56.4,10496494.94
land,OAXACA,16.899805866577513,,340.5,323207.9
villa,Veracruz,,-89.7214446380566,339.0,551494.69
villa,NUEVO LEON,18.77633825636302,-95.37792142663906,374.2,557178.63
,Ciudad de Mexico ,17.451894272672266,-93.12029188498443,103.6,80906.49
apartment,yucatan,21.187408539547413,-103.26286753846219,131.7,195306.57
house,Chihuahua,27.83950993664743,-101.09619782416358,238.5,154771.01
Land,Guanajuato,21.571486280228157,-101.73865280142577,133.4,155039.87
apartment,Chiapas,18.622456246405047,-88.18260938122833,167.2,66318.42
Casa,Coahuila ,18.97818617377318,-98.8840594790868,234.0,197461.57
townhouse,Jalisco ,19.142547052730652,-98.4105405897054,190.8,213804.64
Land,baja california,29.20077861393258,-109.60053405148214,322.2,481990.68
Departamento,Sonora,28.6207225048492,-110.61139271353598,408.1,"$624,096.27"
apartment,Guanajuato,26.65149227054991,-101.0114049942176,346.4,451110.73
,Jalisco,25.964635579240028,-100.23271813066881,111.4,198903.06
land,Nuevo Leon,18.778181268911318,-95.81121085623352,38.9,17562.17
villa,Nuevo Leon,19.85799072549862,-98.65645635799262,262.5,426101.31
Land,Veracruz,18.96473129541513,-95.4112851955561,85.2,30708.0
apartment,Chihuahua,25.65654473098104,-99.51857788230781,89.7,132993.46
villa,Sonora,19.84271779869687,-88.3716119176344,242.2,"$306,208.08"
villa,BAJA CALIFORNIA,20.288455249431383,-103.54160001106646,196.7,86013.1
condo,Chiapas,17.776115104279416,-95.97906424910727,53.9,66269.34
land,nuevo leon,18.67052075657126,-99.7860939478769,381.7,479844.36
condo,Yucatan,19.356933462711037,-98.11924003573313,192.3,107888.19
land,Coahuila,20.931572757705943,-100.81777286155854,302.9,218367.85
Land,Quintana Roo,18.710758691042862,-87.87521943582776,317.0,540489.67
Apartment,OAXACA,18.61254465392606,-88.99885319130291,140.5,145493.07
HOUSE,Puebla,17.454791295858794,-92.90715118745037,212.2,308712.97
apartment,Nuevo León,,-101.27868363454104,303.7,94965.65
Villa,CDMX,20.084911224009414,-102.60319966485959,441.7,665589.54
Terreno,jalisco,18.789693032972057,-88.75067921020144,189.0,10657519.62
condo,Chihuahua,999.99,-109.65119470119437,306.3,15519452.17
condo,OAXACA,25.756021867921554,-99.32253885373107,269.7,137807.27
House,Sonora,25.398556990363065,-99.21970584995245,223.8,388511.53
Land,Puebla,21.506224360663445,-89.12186626481355,70.6,98502.96
land,Chihuahua,21.15514761214742,-101.97045703055277,287.9,247659.53
Condo,Chiapas,,-95.91710319251982,259.1,401175.8
HOUSE,Puebla,19.669140988560873,-88.33896609787577,121.7,91856.97
Villa,nuevo leon,20.483969315886387,-101.93405883881401,112.6,"$154,932.43"
,Puebla,20.042363902118524,-103.43056253116045,194.4,207521.94
Townhouse,NUEVO LEON,19.212756270371273,-99.64477932339705,236.8,"$119,903.21"
townhouse,Quintana Roo,29.395389014661042,-110.7105134263633,200.8,360698.33
Land,Baja California,,-88.73768795455841,-322.5,76747.93
townhouse,Baja California,21.451160264104782,-89.45188744208461,420.8,291051.06
Apartment,OAXACA,17.22784781992533,-96.66715672231287,345.5,281851.12
,Yucatán,20.02068917574203,-101.70147326697847,89.1,137328.29
Apartment,SONORA,29.594869662877972,-999.99,65.4,"$44,332.17"
Townhouse,Baja California,17.22355913258167,-92.62810434589632,341.6,372203.95
Terreno,chiapas,17.722864457601645,-96.68372145515106,118.3,83628.89
land,coahuila,19.426171056566076,-102.21982293853087,205.9,288792.52
Casa,chihuahua,21.711563609144417,-100.6660373068255,193.9,177643.94
Condo,Veracruz,16.382673195490483,-96.51674237303259,344.9,154399.55
HOUSE,coahuila,18.89208011622205,,390.7,614186.61
Condo,Oaxaca,27.40153693786571,-102.33562992832816,160.4,190202.95
Land,Jalisco,18.89472995704884,,438.5,213794.54
Apartment,Oaxaca,26.89389131884528,-101.71418576428519,419.3,131618.59
Apartment,Jalisco,26.434138608561057,-101.50288633327506,61.4,110162.78
Apartamento,CIUDAD DE MEXICO,19.690621309708337,-98.69629065473809,394.6,386753.56
Terreno,Sonora,19.23121676114462,-96.60098004768614,403.5,707908.45
Apartamento,guanajuato,29.173383037045603,-110.68630585332538,77.4,64897.51
townhouse,Chihuahua,21.198400352968537,-103.34987324441983,273.6,
Casa,Chiapas,20.682349791693742,-103.70403637765672,335.2,390279.22
Villa,Baja California,19.30014122055354,-98.60857680823887,194.7,221474.43
Departamento,oaxaca,30.743886199546335,-114.66876387833888,104.1,174736.97
Apartment,Guanajuato,19.20478550721683,-97.70481512255994,6208.0,7730415.85
apartment,Sonora,27.85333282416737,-106.69874725464258,58.5,86480.45
Villa,Jalisco,27.17734442430761,-101.71623355382509,66.1,109538.88
Apartamento,baja california,25.276604177927574,-99.79902781009277,250.8,250557.41
,CDMX,25.928031812676004,-100.75018474044252,390.6,"$249,929.96"
Land,chihuahua,,-89.66146347066069,438.8,331303.72
Apartment,Quintana Roo,20.18801099664944,-102.57661481296816,438.6,8472088.6
Land,Sonora,26.357952518303335,-101.25182815848422,183.9,225123.62
Casa,Sonora,29.33596915425538,-106.14671616136593,107.0,84676.66
Departamento,Yucatan,19.096908738423924,-99.51432085776942,188.4,
villa,Sonora,28.26452630918302,-106.65708879280929,265.2,90006.99
,guanajuato,16.658356089820202,-96.65359801666823,344.0,336640.19
,Chiapas,18.732317166876733,-97.90470249664166,428.7,380429.3
villa,Jalisco,19.23022349226005,-100.99638475882814,96.0,159390.83
Condo,Sonora ,20.548671443205517,-102.55744293624947,77.6,57692.49
townhouse,Ciudad de Mexico,20.792083223338274,-103.9233145910651,324.9,387463.34
,Michoacan,19.47377671012008,-999.99,179.1,262176.6
Condo,Yucatan,31.145716078248668,-115.94589296384983,99.9,148873.35
,sonora,19.36291786740493,-98.46435028905421,376.8,"$472,173.62"
Land,Guanajuato,29.04293012866009,-106.11629868279739,110.3,138115.13
Townhouse,OAXACA,31.145716078248668,-115.94589296384983,99.9,148873.35
Departamento,Quintana Roo,21.400089976847983,-89.38465194918511,384.7,408156.11
house,Coahuila ,20.39511613233067,-89.11681913514164,7471.3,12205009.66
,Michoacan ,20.178519866802535,-88.47778759456779,300.2,291177.46
Land,SONORA,16.891582934178757,-93.19142625049173,313.8,338881.56
house,Michoacan,25.014344094335065,-100.31438997539989,215.4,"$221,075.14"
,Chihuahua ,20.2891626574568,-100.62014942575064,428.5,743196.53
apartment,Coahuila,16.858230551098355,-97.08570313139202,206.5,211394.39
Townhouse,Chihuahua,29.1408438570312,-110.10604033870024,-69.7,462043.93
HOUSE,Quintana Roo,20.063602985126238,-102.05730773550759,183.3,118988.0
Departamento,Michoacan,17.48679011306933,-96.50443863673048,153.9,224567.9
HOUSE,JALISCO,29.440539049537264,-109.91456736740307,380.5,320122.87
apartment,Baja California,16.13502970906509,-92.74271920038426,77.5,86648.86
,Oaxaca,18.851398657904472,-95.42782312587607,327.5,338472.76
Casa,Yucatan,25.505440433271133,-100.37492645330738,-146.5,381072.87
Townhouse,Quintana Roo,18.561520509008123,-98.517423939589,138.6,201165.57
Land,Guanajuato,,-103.34103153903462,304.7,192162.39
house,Coahuila,19.524449270453434,-98.4652479768713,227.8,259324.77
apartment,VERACRUZ,19.834497280371213,-97.44505694549024,415.6,472125.94
apartment,CHIHUAHUA,18.874616505381766,-95.50592510427256,351.9,555843.82
Apartment,Sonora,27.588859349425793,-101.04364159683513,99.3,69015.87
land,Michoacan,19.238758420033886,-102.25593900149408,410.8,463848.02
,Chiapas,21.571486280228157,-101.73865280142577,133.4,155039.87
house,Chiapas,28.964596780349773,-110.42447134387535,76.2,"$61,105.64"
Apartment,CHIAPAS,21.514546433901995,-100.94275438989054,69.5,93111.91
house,guanajuato,19.917775679206542,-101.44800789979335,221.4,354451.0
HOUSE,Veracruz,20.974732473946947,-88.56301540108375,402.4,460581.25
Terreno,guanajuato,19.651396920889024,-98.80864775996943,302.6,534389.73
House,Puebla,29.66726909282694,-109.55717344299137,-227.9,"$447,159.43"
Casa,sonora,25.072310968100645,-99.82101314097834,241.5,156560.26
villa,Oaxaca,19.29799652079714,-97.94552938284775,79.8,129683.26
Condo,Baja California,21.398107146417633,-100.57500444830461,416.2,224962.35
Villa,YUCATAN,19.39611444044491,-96.8112773111121,352.3,194012.98
villa,Yucatan ,19.6741727601108,-97.64376212305177,160.4,198159.63
HOUSE,Ciudad de Mexico,16.495722995142852,-92.70310783288441,102.3,149014.96
house,Nuevo León,19.5655670653405,-102.27418578143372,36.8,64893.18
Apartment,Guanajuato,19.335398498821352,-95.78031257782469,46.1,74393.45
land,Veracruz,16.129638927486766,-92.78935789616465,168.7,82542.78
House,ciudad de mexico,25.208849617157483,-100.29496862711713,438.9,369065.88
villa,puebla,19.50521500991212,-95.86931474946805,221.1,"$243,312.69"
Apartamento,OAXACA,20.536225924274717,-100.93538215327465,213.0,92355.07
apartment,YUCATAN,20.383164685142784,-88.85807568246184,161.5,256281.63
condo,Nuevo Leon,25.778041919651447,-99.54044110404706,271.6,324640.0
,SONORA,28.5943274915732,-111.10046854555601,146.2,"$238,848.53"
Casa,Quintana Roo,26.84944557521951,-999.99,186.3,
Departamento,YUCATAN,24.906188593952386,-99.81497938637443,89.0,"$116,878.71"
villa,Baja California,28.94954939697966,-109.75552922985517,144.8,171542.3
Land,chihuahua,18.777534430904307,-88.82441955190706,,338503.58
townhouse,Nuevo Leon ,26.13513068299426,-99.68762516965019,4583.1,2244391.13
land,veracruz,31.208858795364264,-114.546254218313,407.9,124531.6
Casa,Sonora,28.688473494710145,-106.79136086146923,,351079.88
house,Coahuila,30.113425121573147,-115.99655836761762,299.7,
Townhouse,chihuahua,20.140249057638584,-99.85217967853559,335.6,293346.0
villa,Nuevo Leon,19.34072590295773,-98.70095702226223,63.9,57668.24
villa,BAJA CALIFORNIA,18.435474962234014,-88.31987613937201,,
Apartment,Ciudad de Mexico ,27.51272051541625,-102.10351844086004,141.6,170731.7
apartment,nuevo leon,17.08587248733128,-93.16985667077749,39.9,38831.91
Villa,YUCATAN,26.48096677998616,-101.57757137347154,349.2,342028.0
villa,Sonora,18.964586756080582,-97.99249557863952,249.0,424421.54
Apartment,Sonora,999.99,-89.18621016602927,308.7,502270.0
Terreno,Veracruz,19.787182174357408,-101.21250643407795,422.9,164855.93
Apartamento,Nuevo Leon,18.79191958706593,-98.6789763810551,390.9,117666.33
townhouse,yucatan,28.858571604203874,-110.03643339924739,391.2,172226.1
Casa,Guanajuato,29.73316941592196,-109.77043081745792,443.3,363863.14
condo,Veracruz,30.091413695442025,-110.74932378986797,302.0,527724.09
apartment,Sonora ,18.858139012386957,-98.83258781775757,244.3,"$128,096.70"
,Chiapas,18.35168230043639,-98.26214931533298,170.8,53281.7
townhouse,Veracruz,19.99579796011918,-98.87183195601465,216.7,"$350,558.47"
Townhouse,Oaxaca,17.145583027409845,-92.63510616144154,110.7,138966.03
condo,Coahuila,16.976920060613278,-93.34790219095842,430.4,521369.07
apartment,Yucatán,27.696495080005104,-101.68826434165518,360.7,437710.43
Land,yucatan,17.02089240786375,-93.68662205675594,129.7,119338.8
Condo,guanajuato,17.0787817619077,-92.64894176984154,257.3,178829.81
House,chiapas,29.164036364328613,-110.09801230171577,376.9,542449.53
Apartment,oaxaca,28.88648826220281,-110.0685639654451,177.7,200016.05
Terreno,Jalisco,16.61020744769111,-96.97799153953079,244.7,14514266.71
Casa,Guanajuato,20.948172380702513,-103.00253125411095,3659.7,3378403.97
villa,Veracruz,29.659457779343683,-109.5603893271629,413.2,476591.14
Townhouse,GUANAJUATO,19.782333478138895,-99.23694602349569,314.5,430973.68
Apartamento,Guanajuato,30.442845881921507,-115.89075058439632,257.4,148706.35
apartment,Coahuila,21.38831541102381,-88.84474471911855,378.6,432750.03
Townhouse,Quintana Roo,21.77897047270415,-101.19246534177235,437.4,247373.74
Townhouse,Baja California ,30.45568203633918,-999.99,328.8,192306.16
land,oaxaca,17.48754027192705,-93.15648829091933,-158.4,48758.26
villa,Quintana Roo,19.176671619623743,-96.49815623886022,426.8,316989.56
Townhouse,Puebla,20.1615959697618,-88.65697367478722,82.9,25189.39
Casa,Veracruz,20.197249512541525,-100.92898040306835,109.7,138472.94
land,Chiapas,16.493512172525644,-96.93948008215388,,109303.06
,Puebla,17.84964176022583,-96.09743812376576,306.3,9966418.69
land,Puebla,30.235598569172343,-115.00120440674793,374.6,564493.64
condo,Yucatan,20.383164685142784,-88.85807568246184,161.5,256281.63
Departamento,Chihuahua,30.124438428577882,-114.89705110887336,232.6,"$248,848.72"
Condo,PUEBLA,19.18359406128466,-98.167959931199,175.9,97131.82
HOUSE,Jalisco,30.899115693230492,-115.3561423556258,277.6,"$474,817.54"
Apartment,Puebla ,20.30712109337159,-88.42893237619057,272.2,8347775.91
HOUSE,Quintana Roo,19.195049668986332,-88.0213702033706,4945.5,6200741.72
,chiapas,18.74061418131791,,244.4,334012.96
house,Michoacan,20.608831375189727,-101.12622271718146,297.4,159593.91
land,Guanajuato,20.724883514034964,-100.85441681213696,449.4,184205.05
Land,VERACRUZ,20.100793909915982,-103.3598727148868,366.8,365159.19
condo,Baja California ,19.573212434903347,-101.37439025484663,217.5,124251.84
Land,Puebla,,-110.16721738509354,193.7,70075.5
HOUSE,Sonora,28.681848403653802,-110.5673195160594,311.9,443460.38
HOUSE,puebla,16.4043734487918,-96.47480293684397,143.2,110446.69
land,Veracruz,31.570013514206334,-115.97242778427292,355.1,369816.31
Villa,jalisco,20.228433733734388,-101.49458591572508,430.7,612142.5
House,Jalisco ,21.20518548410007,-88.95995283504844,192.9,344889.44
Terreno,chiapas,28.288273970927108,-106.3489555413104,-220.5,314558.61
Departamento,CHIAPAS,999.99,-89.42173807839902,121.2,
Terreno,BAJA CALIFORNIA,19.7609246962116,-95.56196457736013,198.1,"$135,361.84"
villa,Nuevo Leon ,,-102.25392702291617,64.4,62289.7
Departamento,michoacan,15.971935890327796,-92.64178707683976,100.6,82325.85
Apartamento,Chihuahua,19.163602750504133,-98.74917922399038,346.4,427652.62
Land,Baja California ,19.752537999220003,-87.84749256476094,,343596.28
House,nuevo leon,21.294248712974372,-103.92557897347872,180.9,268928.65
house,Chiapas,26.278226178007454,-100.29302449083735,347.2,"$311,592.57"
Villa,CDMX,19.32973121469026,-87.98916363942499,46.7,80386.49
,Nuevo Leon,16.79090168682388,-93.26750366968511,280.5,157837.29
,Chiapas,19.499825800249397,-96.8092356445641,262.3,"$304,019.47"
land,puebla,21.451530052977372,-101.00247654657235,365.6,640845.89
House,Baja California,28.593113181800646,-110.53413381114296,54.8,26694.43
villa,Chiapas,19.40760334582995,-96.87157259807893,252.5,213576.35
House,Coahuila,,-99.06825929903951,347.7,316275.25
townhouse,Coahuila,18.806063266665713,-97.44188317663404,323.4,244524.77
